"Id","Sales"
17989,6515.01804670913
6005,6515.01804670913
18845,6515.01804670913
5150,4964.27440633245
3438,4964.27440633245
13710,4964.27440633245
39390,4964.27440633245
35110,4964.27440633245
2582,4964.27440633245
23982,4964.27440633245
8574,4964.27440633245
36822,4964.27440633245
23126,4964.27440633245
26550,4964.27440633245
30830,4964.27440633245
14566,4964.27440633245
29974,4964.27440633245
21414,4964.27440633245
4294,4964.27440633245
11142,4964.27440633245
22270,4964.27440633245
28262,4964.27440633245
32542,4964.27440633245
19702,4964.27440633245
38534,4964.27440633245
24838,4964.27440633245
10286,4964.27440633245
29118,4964.27440633245
1726,4964.27440633245
20558,4964.27440633245
16278,4964.27440633245
40246,4964.27440633245
34254,4964.27440633245
25694,4964.27440633245
15422,4964.27440633245
12854,4964.27440633245
14,4964.27440633245
18846,4964.27440633245
870,4964.27440633245
9430,4964.27440633245
33398,4964.27440633245
6006,4964.27440633245
37678,4964.27440633245
11998,4964.27440633245
6862,4964.27440633245
35966,4964.27440633245
7718,4964.27440633245
17134,4964.27440633245
27406,4964.27440633245
31686,4964.27440633245
17990,4964.27440633245
3439,3302.53078556263
16279,3302.53078556263
23127,3302.53078556263
13711,3302.53078556263
30831,3302.53078556263
22271,3302.53078556263
20559,3302.53078556263
35111,3302.53078556263
34255,3302.53078556263
39391,3302.53078556263
23983,3302.53078556263
28263,3302.53078556263
15423,3302.53078556263
29975,3302.53078556263
5151,3302.53078556263
36823,3302.53078556263
10287,3302.53078556263
26551,3302.53078556263
871,3302.53078556263
11999,3302.53078556263
1727,3302.53078556263
4295,3302.53078556263
35967,3302.53078556263
2583,3302.53078556263
8575,3302.53078556263
11143,3302.53078556263
18847,3302.53078556263
19703,3302.53078556263
38535,3302.53078556263
24839,3302.53078556263
29119,3302.53078556263
27407,3302.53078556263
17991,3302.53078556263
17135,3302.53078556263
40247,3302.53078556263
14567,3302.53078556263
25695,3302.53078556263
33399,3302.53078556263
15,3302.53078556263
12855,3302.53078556263
32543,3302.53078556263
21415,3302.53078556263
6863,3302.53078556263
9431,3302.53078556263
7719,3302.53078556263
6007,3302.53078556263
37679,3302.53078556263
31687,3302.53078556263
29976,10094.5881104034
10288,10094.5881104034
3440,10094.5881104034
8576,10094.5881104034
15424,10094.5881104034
17136,10094.5881104034
872,10094.5881104034
5152,10094.5881104034
35112,10094.5881104034
28264,10094.5881104034
32544,10094.5881104034
17992,10094.5881104034
20560,10094.5881104034
23128,10094.5881104034
29120,10094.5881104034
21416,10094.5881104034
2584,10094.5881104034
22272,10094.5881104034
11144,10094.5881104034
6864,10094.5881104034
26552,10094.5881104034
36824,10094.5881104034
24840,10094.5881104034
27408,10094.5881104034
33400,10094.5881104034
39392,10094.5881104034
40248,10094.5881104034
4296,10094.5881104034
31688,10094.5881104034
35968,10094.5881104034
23984,10094.5881104034
12856,10094.5881104034
9432,10094.5881104034
16,10094.5881104034
38536,10094.5881104034
34256,10094.5881104034
14568,10094.5881104034
7720,10094.5881104034
25696,10094.5881104034
30832,10094.5881104034
37680,10094.5881104034
1728,10094.5881104034
18848,10094.5881104034
6008,10094.5881104034
19704,10094.5881104034
13712,10094.5881104034
12000,10094.5881104034
16280,10094.5881104034
3441,4994.8864118896
15425,4994.8864118896
33401,4994.8864118896
10289,4994.8864118896
22273,4994.8864118896
28265,4994.8864118896
23129,4994.8864118896
9433,4994.8864118896
30833,4994.8864118896
34257,4994.8864118896
8577,4994.8864118896
11145,4994.8864118896
27409,4994.8864118896
19705,4994.8864118896
35113,4994.8864118896
24841,4994.8864118896
36825,4994.8864118896
39393,4994.8864118896
29121,4994.8864118896
14569,4994.8864118896
21417,4994.8864118896
2585,4994.8864118896
4297,4994.8864118896
35969,4994.8864118896
26553,4994.8864118896
23985,4994.8864118896
32545,4994.8864118896
5153,4994.8864118896
29977,4994.8864118896
38537,4994.8864118896
7721,4994.8864118896
13713,4994.8864118896
37681,4994.8864118896
16281,4994.8864118896
20561,4994.8864118896
40249,4994.8864118896
17137,4994.8864118896
31689,4994.8864118896
6865,4994.8864118896
12857,4994.8864118896
25697,4994.8864118896
17,4994.8864118896
1729,4994.8864118896
18849,4994.8864118896
6009,4994.8864118896
17993,4994.8864118896
12001,4994.8864118896
873,4994.8864118896
22274,4473.3906581741
33402,4473.3906581741
2586,4473.3906581741
23130,4473.3906581741
28266,4473.3906581741
35114,4473.3906581741
35970,4473.3906581741
8578,4473.3906581741
9434,4473.3906581741
10290,4473.3906581741
15426,4473.3906581741
24842,4473.3906581741
29978,4473.3906581741
7722,4473.3906581741
39394,4473.3906581741
14570,4473.3906581741
37682,4473.3906581741
23986,4473.3906581741
4298,4473.3906581741
30834,4473.3906581741
26554,4473.3906581741
3442,4473.3906581741
12858,4473.3906581741
13714,4473.3906581741
29122,4473.3906581741
27410,4473.3906581741
18850,4473.3906581741
40250,4473.3906581741
16282,4473.3906581741
21418,4473.3906581741
34258,4473.3906581741
18,4473.3906581741
11146,4473.3906581741
17138,4473.3906581741
36826,4473.3906581741
874,4473.3906581741
38538,4473.3906581741
25698,4473.3906581741
31690,4473.3906581741
5154,4473.3906581741
20562,4473.3906581741
32546,4473.3906581741
6866,4473.3906581741
17994,4473.3906581741
19706,4473.3906581741
12002,4473.3906581741
1730,4473.3906581741
6010,4473.3906581741
4299,7455.45646437995
24843,7455.45646437995
29123,7455.45646437995
34259,7455.45646437995
3443,7455.45646437995
35115,7455.45646437995
13715,7455.45646437995
8579,7455.45646437995
10291,7455.45646437995
25699,7455.45646437995
35971,7455.45646437995
23131,7455.45646437995
21419,7455.45646437995
36827,7455.45646437995
30835,7455.45646437995
15427,7455.45646437995
7723,7455.45646437995
27411,7455.45646437995
875,7455.45646437995
38539,7455.45646437995
2587,7455.45646437995
16283,7455.45646437995
20563,7455.45646437995
37683,7455.45646437995
22275,7455.45646437995
11147,7455.45646437995
28267,7455.45646437995
32547,7455.45646437995
17139,7455.45646437995
19707,7455.45646437995
9435,7455.45646437995
33403,7455.45646437995
40251,7455.45646437995
14571,7455.45646437995
31691,7455.45646437995
17995,7455.45646437995
12003,7455.45646437995
23987,7455.45646437995
12859,7455.45646437995
5155,7455.45646437995
6011,7455.45646437995
26555,7455.45646437995
18851,7455.45646437995
1731,7455.45646437995
39395,7455.45646437995
29979,7455.45646437995
19,7455.45646437995
6867,7455.45646437995
34260,5779.35881104034
3444,5779.35881104034
40252,5779.35881104034
23132,5779.35881104034
9436,5779.35881104034
5156,5779.35881104034
14572,5779.35881104034
22276,5779.35881104034
11148,5779.35881104034
19708,5779.35881104034
33404,5779.35881104034
10292,5779.35881104034
13716,5779.35881104034
2588,5779.35881104034
25700,5779.35881104034
37684,5779.35881104034
8580,5779.35881104034
31692,5779.35881104034
15428,5779.35881104034
35116,5779.35881104034
36828,5779.35881104034
32548,5779.35881104034
18852,5779.35881104034
38540,5779.35881104034
7724,5779.35881104034
29980,5779.35881104034
21420,5779.35881104034
20564,5779.35881104034
1732,5779.35881104034
4300,5779.35881104034
20,5779.35881104034
35972,5779.35881104034
28268,5779.35881104034
17140,5779.35881104034
24844,5779.35881104034
16284,5779.35881104034
27412,5779.35881104034
17996,5779.35881104034
26556,5779.35881104034
6868,5779.35881104034
12860,5779.35881104034
30836,5779.35881104034
876,5779.35881104034
39396,5779.35881104034
29124,5779.35881104034
6012,5779.35881104034
23988,5779.35881104034
12004,5779.35881104034
2589,7488.6889596603
9437,7488.6889596603
33405,7488.6889596603
14573,7488.6889596603
5157,7488.6889596603
3445,7488.6889596603
35117,7488.6889596603
23133,7488.6889596603
4301,7488.6889596603
8581,7488.6889596603
34261,7488.6889596603
21421,7488.6889596603
28269,7488.6889596603
15429,7488.6889596603
30837,7488.6889596603
20565,7488.6889596603
7725,7488.6889596603
39397,7488.6889596603
10293,7488.6889596603
36829,7488.6889596603
29125,7488.6889596603
16285,7488.6889596603
877,7488.6889596603
31693,7488.6889596603
22277,7488.6889596603
17141,7488.6889596603
35973,7488.6889596603
26557,7488.6889596603
38541,7488.6889596603
18853,7488.6889596603
13717,7488.6889596603
24845,7488.6889596603
40253,7488.6889596603
6013,7488.6889596603
1733,7488.6889596603
11149,7488.6889596603
25701,7488.6889596603
32549,7488.6889596603
23989,7488.6889596603
17997,7488.6889596603
19709,7488.6889596603
29981,7488.6889596603
27413,7488.6889596603
12005,7488.6889596603
6869,7488.6889596603
12861,7488.6889596603
21,7488.6889596603
37685,7488.6889596603
21422,6057.51486199575
34262,6057.51486199575
9438,6057.51486199575
40254,6057.51486199575
16286,6057.51486199575
4302,6057.51486199575
2590,6057.51486199575
7726,6057.51486199575
30838,6057.51486199575
15430,6057.51486199575
23134,6057.51486199575
31694,6057.51486199575
20566,6057.51486199575
39398,6057.51486199575
14574,6057.51486199575
3446,6057.51486199575
5158,6057.51486199575
1734,6057.51486199575
17142,6057.51486199575
29982,6057.51486199575
35118,6057.51486199575
18854,6057.51486199575
13718,6057.51486199575
38542,6057.51486199575
28270,6057.51486199575
10294,6057.51486199575
29126,6057.51486199575
878,6057.51486199575
26558,6057.51486199575
32550,6057.51486199575
22278,6057.51486199575
8582,6057.51486199575
17998,6057.51486199575
24846,6057.51486199575
33406,6057.51486199575
6014,6057.51486199575
23990,6057.51486199575
35974,6057.51486199575
6870,6057.51486199575
37686,6057.51486199575
12006,6057.51486199575
22,6057.51486199575
19710,6057.51486199575
25702,6057.51486199575
27414,6057.51486199575
11150,6057.51486199575
12862,6057.51486199575
36830,6057.51486199575
2591,5106.37898089172
28271,5106.37898089172
14575,5106.37898089172
40255,5106.37898089172
17143,5106.37898089172
21423,5106.37898089172
3447,5106.37898089172
22279,5106.37898089172
12007,5106.37898089172
1735,5106.37898089172
29983,5106.37898089172
24847,5106.37898089172
23991,5106.37898089172
35975,5106.37898089172
6015,5106.37898089172
20567,5106.37898089172
5159,5106.37898089172
35119,5106.37898089172
37687,5106.37898089172
38543,5106.37898089172
879,5106.37898089172
6871,5106.37898089172
16287,5106.37898089172
27415,5106.37898089172
15431,5106.37898089172
26559,5106.37898089172
12863,5106.37898089172
29127,5106.37898089172
13719,5106.37898089172
33407,5106.37898089172
39399,5106.37898089172
17999,5106.37898089172
23135,5106.37898089172
34263,5106.37898089172
25703,5106.37898089172
30839,5106.37898089172
8583,5106.37898089172
36831,5106.37898089172
32551,5106.37898089172
31695,5106.37898089172
10295,5106.37898089172
18855,5106.37898089172
9439,5106.37898089172
4303,5106.37898089172
19711,5106.37898089172
23,5106.37898089172
11151,5106.37898089172
7727,5106.37898089172
15432,6116.97346072187
28272,6116.97346072187
20568,6116.97346072187
3448,6116.97346072187
1736,6116.97346072187
17144,6116.97346072187
27416,6116.97346072187
33408,6116.97346072187
22280,6116.97346072187
40256,6116.97346072187
12864,6116.97346072187
13720,6116.97346072187
9440,6116.97346072187
11152,6116.97346072187
8584,6116.97346072187
29128,6116.97346072187
2592,6116.97346072187
880,6116.97346072187
38544,6116.97346072187
6872,6116.97346072187
35976,6116.97346072187
34264,6116.97346072187
39400,6116.97346072187
10296,6116.97346072187
23136,6116.97346072187
7728,6116.97346072187
25704,6116.97346072187
23992,6116.97346072187
14576,6116.97346072187
4304,6116.97346072187
5160,6116.97346072187
30840,6116.97346072187
18000,6116.97346072187
37688,6116.97346072187
21424,6116.97346072187
35120,6116.97346072187
24,6116.97346072187
36832,6116.97346072187
24848,6116.97346072187
31696,6116.97346072187
16288,6116.97346072187
12008,6116.97346072187
26560,6116.97346072187
19712,6116.97346072187
18856,6116.97346072187
29984,6116.97346072187
6016,6116.97346072187
32552,6116.97346072187
20569,7852.53184713376
29129,7852.53184713376
881,7852.53184713376
28273,7852.53184713376
10297,7852.53184713376
27417,7852.53184713376
39401,7852.53184713376
23137,7852.53184713376
21425,7852.53184713376
22281,7852.53184713376
2593,7852.53184713376
8585,7852.53184713376
23993,7852.53184713376
33409,7852.53184713376
5161,7852.53184713376
19713,7852.53184713376
24849,7852.53184713376
9441,7852.53184713376
35121,7852.53184713376
13721,7852.53184713376
40257,7852.53184713376
29985,7852.53184713376
14577,7852.53184713376
34265,7852.53184713376
16289,7852.53184713376
15433,7852.53184713376
35977,7852.53184713376
26561,7852.53184713376
30841,7852.53184713376
36833,7852.53184713376
17145,7852.53184713376
7729,7852.53184713376
4305,7852.53184713376
25705,7852.53184713376
1737,7852.53184713376
31697,7852.53184713376
11153,7852.53184713376
25,7852.53184713376
18857,7852.53184713376
38545,7852.53184713376
3449,7852.53184713376
6017,7852.53184713376
18001,7852.53184713376
6873,7852.53184713376
37689,7852.53184713376
32553,7852.53184713376
12009,7852.53184713376
12865,7852.53184713376
28274,10770.246701847
27418,10770.246701847
33410,10770.246701847
2594,10770.246701847
1738,10770.246701847
16290,10770.246701847
7730,10770.246701847
8586,10770.246701847
4306,10770.246701847
9442,10770.246701847
35122,10770.246701847
29130,10770.246701847
23138,10770.246701847
10298,10770.246701847
21426,10770.246701847
34266,10770.246701847
36834,10770.246701847
31698,10770.246701847
18002,10770.246701847
13722,10770.246701847
14578,10770.246701847
26,10770.246701847
24850,10770.246701847
3450,10770.246701847
15434,10770.246701847
39402,10770.246701847
882,10770.246701847
29986,10770.246701847
22282,10770.246701847
25706,10770.246701847
6874,10770.246701847
5162,10770.246701847
23994,10770.246701847
30842,10770.246701847
6018,10770.246701847
12866,10770.246701847
17146,10770.246701847
38546,10770.246701847
11154,10770.246701847
12010,10770.246701847
26562,10770.246701847
40258,10770.246701847
18858,10770.246701847
32554,10770.246701847
35978,10770.246701847
19714,10770.246701847
20570,10770.246701847
37690,10770.246701847
8587,3913.7186836518
27419,3913.7186836518
22283,3913.7186836518
35123,3913.7186836518
40259,3913.7186836518
34267,3913.7186836518
7731,3913.7186836518
2595,3913.7186836518
39403,3913.7186836518
19715,3913.7186836518
4307,3913.7186836518
15435,3913.7186836518
14579,3913.7186836518
21427,3913.7186836518
23139,3913.7186836518
33411,3913.7186836518
11155,3913.7186836518
17147,3913.7186836518
1739,3913.7186836518
10299,3913.7186836518
38547,3913.7186836518
20571,3913.7186836518
35979,3913.7186836518
31699,3913.7186836518
29987,3913.7186836518
23995,3913.7186836518
13723,3913.7186836518
30843,3913.7186836518
9443,3913.7186836518
28275,3913.7186836518
29131,3913.7186836518
6019,3913.7186836518
883,3913.7186836518
3451,3913.7186836518
16291,3913.7186836518
32555,3913.7186836518
